training/actor/actor_loss,training/actor/bc_flow_loss,training/actor/distill_loss,training/actor/mse,training/actor/q,training/actor/q_loss,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_flow_loss,validation/actor/distill_loss,validation/actor/mse,validation/actor/q,validation/actor/q_loss,validation/critic/critic_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,time/epoch_time,time/total_time,step
103.91392,0.43215644,0.018191878,0.14948891,-98.0242,98.0242,3.1071348,-11.881097,-98.00751,-100.12634,44.030354,-112.284546,499.5989,104.99499,0.50657624,0.020068234,0.1555701,-98.46794,98.46794,3.637098,-12.539446,-98.46449,-100.10581,0.10699840564727783,8279.13880944252,75000
105.23449,0.4292871,0.018516568,0.13702829,-99.25023,99.25023,0.7366568,-11.46115,-99.235466,-100.789505,11.189386,-14.3485365,164.27185,106.054115,0.49058416,0.019257763,0.14428762,-99.7862,99.7862,0.3903321,-79.9787,-99.76765,-100.78166,0.10650645198822022,8811.671105861664,80000
105.882324,0.43186852,0.019868089,0.1393077,-99.49003,99.49003,1.19573,-56.246143,-99.48863,-101.066826,11.6648855,-16.111797,221.1701,105.67965,0.42962635,0.020331087,0.14433704,-99.150696,99.150696,1.7431087,-16.411297,-99.188126,-101.08243,0.10542442727088928,9338.793274879456,85000
106.06309,0.40800217,0.019575022,0.14453255,-99.78258,99.78258,0.71700114,-5.8126693,-99.79591,-101.30929,20.768087,-15.766066,162.17128,105.95352,0.43377033,0.020078918,0.14631861,-99.49608,99.49608,0.49990904,-32.729435,-99.520004,-101.35288,0.10784037070274353,9877.995158433914,90000
106.018265,0.42617118,0.018939428,0.13973588,-99.91026,99.91026,0.062196437,-40.76073,-99.902855,-101.69851,7.0433645,-8.029372,109.520874,105.85621,0.45235163,0.018046884,0.14908284,-99.98979,99.98979,0.60747015,-20.840353,-99.99326,-101.681915,0.09935845403671265,10374.787470579147,95000
106.27464,0.42655143,0.017110918,0.13293603,-100.71481,100.71481,0.49774176,-51.748695,-100.729385,-101.77975,8.380444,-8.887155,132.2408,106.01418,0.40100917,0.01786454,0.14661959,-100.253815,100.253815,0.47751966,-28.2677,-100.25193,-101.775986,0.047581924438476565,10612.697113513947,100000
105.7559,0.3987497,0.017933665,0.14429663,-99.97705,99.97705,2.765851,-20.302637,-100.00684,-102.10649,20.344788,-33.777866,321.93295,106.56292,0.40077206,0.01861966,0.13893561,-100.57625,100.57625,0.82503456,-53.395412,-100.577385,-102.062454,0.22331106662750244,11729.252472877502,105000
105.60963,0.45082748,0.017915074,0.13956115,-99.78428,99.78428,1.5851496,-12.254934,-99.81321,-102.1587,16.388885,-18.488665,202.47589,106.74577,0.44073597,0.021374289,0.15253475,-99.89275,99.89275,1.5684056,-26.686089,-99.84204,-102.14744,0.10347989873886108,12246.6520049572,110000
106.254005,0.40470105,0.017373355,0.13931386,-100.6373,100.6373,0.29264474,-24.693151,-100.63444,-102.207466,10.633148,-5.607647,116.97951,104.99902,0.46943194,0.017182702,0.14598757,-99.37478,99.37478,2.9704056,-18.89421,-99.400856,-102.16507,0.10497504467964172,12771.527314662933,115000
106.26851,0.4072706,0.016327407,0.1374515,-100.96301,100.96301,0.7666232,-74.74061,-100.93361,-102.23231,9.157133,-7.717738,134.3199,106.42405,0.41032064,0.017667131,0.13816394,-100.71359,100.71359,0.35553664,-66.806915,-100.72626,-102.19883,0.10466281232833863,13294.841409444809,120000
105.98665,0.48339963,0.018943327,0.13579959,-99.82025,99.82025,2.3771582,-28.598125,-99.80971,-102.30422,25.051188,-29.021555,331.99628,105.73535,0.43420744,0.018278148,0.13260466,-99.8177,99.8177,3.3634152,-8.293493,-99.83041,-102.39232,0.10269990358352661,13808.340958833694,125000
104.989784,0.41700837,0.01857954,0.14013076,-98.99892,98.99892,3.7495725,-9.098837,-98.9581,-102.244316,19.405113,-21.615894,266.7735,105.667816,0.40954328,0.017951988,0.13628246,-99.87268,99.87268,0.81824905,-8.019243,-99.90395,-102.19672,0.10331579012870788,14324.919939041138,130000
105.48848,0.3955977,0.016856108,0.13085333,-100.03605,100.03605,0.60492575,-18.697403,-100.03479,-102.19848,11.68158,-18.791548,199.35265,106.68615,0.42827663,0.019169834,0.14192772,-100.50692,100.50692,0.25918633,-10.300024,-100.5216,-102.1744,0.10146225519180298,14832.231245994568,135000
106.82227,0.483332,0.018439634,0.13835515,-100.80705,100.80705,0.32603937,-4.4484773,-100.81559,-102.340546,8.636813,-20.347414,142.7362,106.71927,0.41385832,0.018836385,0.13861717,-100.654495,100.654495,0.53413934,-15.660803,-100.65347,-102.32739,0.10143724040985107,15339.417481422424,140000
106.40668,0.421901,0.016092733,0.13291433,-101.15696,101.15696,0.15357403,-57.77848,-101.14632,-102.419266,9.06789,-24.221148,117.167816,106.23343,0.45794392,0.018729748,0.14657068,-100.15656,100.15656,1.5370929,-20.11918,-100.155846,-102.408714,0.10200127115249634,15849.423872232437,145000
105.919426,0.39239326,0.018086215,0.1326176,-100.101166,100.101166,0.39337707,-15.475688,-100.072624,-102.301476,17.597418,-19.83878,224.0105,105.00399,0.42976055,0.018576706,0.13769159,-99.00122,99.00122,4.5192394,-12.604543,-99.000946,-102.32351,0.10198306427001953,16359.339220523834,150000
105.872536,0.40537748,0.01791943,0.1398343,-100.09133,100.09133,0.5166196,-25.062414,-100.13146,-102.26466,20.371132,-15.301393,192.5447,106.82795,0.39846304,0.019064413,0.14221352,-100.71016,100.71016,0.395113,-20.53411,-100.73596,-102.309555,0.10102105107307434,16864.4445002079,155000
105.89604,0.40193385,0.016790114,0.13325301,-100.45708,100.45708,1.164724,-6.7598586,-100.466156,-102.37442,5.7681427,-6.980489,138.58261,106.19341,0.42260402,0.017309003,0.13029556,-100.57811,100.57811,1.1625154,-59.524178,-100.57031,-102.45267,0.1026411383152008,17377.650221824646,160000
105.74016,0.39804292,0.016181225,0.12851685,-100.48775,100.48775,2.435514,-53.0202,-100.49852,-102.33753,26.989761,-22.964136,319.32242,105.83239,0.39466152,0.01701045,0.13743752,-100.334595,100.334595,1.6809907,-36.804028,-100.35596,-102.40076,0.10222923846244812,17888.796447992325,165000
106.08244,0.43013346,0.01784357,0.13210444,-100.29924,100.29924,0.52591777,-14.095995,-100.29645,-102.285706,15.293591,-6.5140896,150.1063,105.563416,0.3743761,0.016910529,0.13178529,-100.11588,100.11588,0.2521522,-6.749723,-100.1147,-102.32685,0.1028000018119812,18402.79648709297,170000
106.27071,0.41471723,0.016605882,0.13286379,-100.87423,100.87423,0.20303592,-59.55558,-100.86812,-102.268,14.644433,-7.0761876,117.29305,105.74773,0.41321537,0.017454954,0.13661349,-100.09802,100.09802,0.692833,-40.72947,-100.11509,-102.32364,0.1046876962184906,18926.234996318817,175000
105.7937,0.39454898,0.017515229,0.12782809,-100.144585,100.144585,1.0584471,-30.154758,-100.1494,-102.170616,17.858244,-9.431024,214.87367,105.0919,0.39538348,0.018950306,0.12968437,-99.01143,99.01143,1.266505,-5.7650876,-99.00349,-102.22327,0.10214812936782837,19436.975672006607,180000
106.0834,0.42141324,0.017877588,0.13414374,-100.298706,100.298706,0.6730746,-14.621724,-100.29633,-102.11496,25.144358,-10.218685,158.94876,105.990234,0.36613843,0.018150264,0.13606116,-100.179016,100.179016,0.32551956,-4.8267603,-100.17079,-102.197174,0.10295899162292481,19951.77066373825,185000
105.85995,0.42312524,0.018402306,0.14063576,-99.91613,99.91613,0.21758956,-2.9614034,-99.92822,-102.26916,17.015121,-10.795413,143.05525,106.261536,0.36829576,0.017788025,0.1371386,-100.55683,100.55683,0.18653598,-28.389061,-100.55147,-102.3196,0.09851027436256408,20444.322061777115,190000
105.108765,0.4464777,0.016970815,0.14052162,-99.571045,99.571045,3.0345776,-12.948025,-99.55354,-102.05294,37.866756,-20.552567,274.04663,105.752464,0.45077366,0.0167072,0.13614178,-100.28953,100.28953,0.87473136,-27.685686,-100.27858,-102.09504,0.09227494506835937,20905.696839571,195000
105.133965,0.38287753,0.016259937,0.12605551,-99.87311,99.87311,2.4878788,-6.660718,-99.85616,-102.21822,73.40023,-61.917995,555.96246,105.13538,0.41911322,0.01538806,0.12781529,-100.09985,100.09985,2.2001479,-14.714804,-100.09241,-102.24549,0.06453326535224914,21228.36319231987,200000
106.0314,0.4250379,0.01746526,0.13483876,-100.36678,100.36678,0.1448194,-8.733157,-100.369675,-102.26038,12.315436,-8.118842,108.694275,106.04168,0.4222235,0.017251426,0.13155322,-100.44403,100.44403,0.11267405,-59.17347,-100.445015,-102.09017,0.23024843006134033,22379.605373859406,205000
105.690475,0.39709747,0.017698554,0.14418505,-99.98381,99.98381,0.9719833,-4.091117,-99.98776,-101.95733,12.075479,-20.621916,181.91731,105.9155,0.41749865,0.018091373,0.13932012,-100.07059,100.07059,1.3747625,-16.420944,-100.070854,-101.95038,0.10145857520103455,22886.89828324318,210000
105.70765,0.40315965,0.017260501,0.12145507,-100.12634,100.12634,0.39902276,-23.522772,-100.11952,-101.9428,20.807314,-14.588195,155.7736,105.24306,0.3819392,0.017580114,0.12933916,-99.58708,99.58708,0.66911757,-6.4555817,-99.59155,-101.912895,0.10245108256340027,23399.153728485107,215000
106.283195,0.44174802,0.017534398,0.1309548,-100.58113,100.58113,0.2146281,-47.87653,-100.609116,-101.864395,12.420196,-18.389046,147.96347,106.24219,0.41210207,0.017326443,0.13383687,-100.63216,100.63216,0.22278284,-47.05776,-100.639404,-101.89519,0.10165416493415833,23907.42458510399,220000
106.49597,0.45640483,0.01833945,0.13680214,-100.537735,100.537735,0.074139334,-60.210007,-100.53709,-101.82968,20.361523,-8.685909,116.43994,106.01877,0.43533,0.017733429,0.13650972,-100.26341,100.26341,0.20133975,-60.241135,-100.26287,-101.82261,0.10389764471054078,24426.91283774376,225000
105.545334,0.40631902,0.01653405,0.13482907,-100.1788,100.1788,3.1926067,-15.808355,-100.18539,-101.819016,17.101744,-19.666939,176.08582,103.926094,0.41829818,0.01654411,0.12934151,-98.54456,98.54456,2.5039952,-11.166844,-98.59504,-101.73564,0.1049635624408722,24951.730686903,230000
105.44153,0.41280857,0.01661165,0.13145617,-100.04523,100.04523,0.35355133,-15.422212,-100.0377,-101.730705,11.00484,-9.736775,153.92296,105.79304,0.3794402,0.018367652,0.13469222,-99.903305,99.903305,0.5266549,-37.659367,-99.885605,-101.72864,0.10286794080734253,25466.0704433918,235000
105.42615,0.41986185,0.017930541,0.1240603,-99.62712,99.62712,0.68647456,-25.423178,-99.63986,-101.664246,11.819797,-13.810445,163.95679,105.19506,0.40037674,0.016658321,0.1263153,-99.79719,99.79719,0.6468257,-4.202102,-99.737625,-101.73028,0.10063219475746155,25969.23145055771,240000
105.442635,0.38931194,0.018707804,0.1257535,-99.44098,99.44098,0.20255697,-10.529062,-99.45422,-101.53261,37.528896,-16.564434,160.39632,106.15161,0.4106731,0.01871774,0.12842184,-100.12562,100.12562,1.2355126,-59.820747,-100.12078,-101.59007,0.10180882868766784,26478.275619268417,245000
105.3961,0.34977472,0.01593713,0.121778116,-100.26519,100.26519,0.2772008,-31.151564,-100.3386,-101.55908,20.851273,-23.622295,185.3259,104.96404,0.432483,0.016587215,0.1335768,-99.5554,99.5554,1.701877,-35.161396,-99.58,-101.53547,0.10160536484718323,26986.302475452423,250000
105.02595,0.37780955,0.016050579,0.11878334,-99.83296,99.83296,3.063409,-18.439283,-99.82797,-101.47988,20.423525,-8.011683,170.38132,104.929276,0.4317132,0.016799878,0.13046293,-99.457596,99.457596,0.47418463,-10.579052,-99.468506,-101.454056,0.10160468745231628,27494.325957775116,255000
105.39485,0.40681535,0.016461631,0.12954853,-100.049545,100.049545,0.20970468,-19.5814,-100.039345,-101.40487,11.380056,-13.755594,118.987114,105.76825,0.40705392,0.015990507,0.12459995,-100.56404,100.56404,0.04241524,-78.80785,-100.57206,-101.428955,0.09984572200775146,27993.55459833145,260000
