training/actor/actor_loss,training/actor/bc_flow_loss,training/actor/distill_loss,training/actor/mse,training/actor/q,training/actor/q_loss,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_flow_loss,validation/actor/distill_loss,validation/actor/mse,validation/actor/q,validation/actor/q_loss,validation/critic/critic_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,time/epoch_time,time/total_time,step
96.07301,0.39804292,0.016535724,0.12884347,-95.1789,95.1789,0.2199626,-29.36673,-95.197525,-100.38065,1.0255338,-1.0713091,24.33611,96.998764,0.39466152,0.01778938,0.13779375,-96.07042,96.07042,0.8188431,-11.134427,-96.089554,-100.41527,0.10160531640052796,17436.460367679596,165000
98.30904,0.43013346,0.01904703,0.13327435,-97.307495,97.307495,0.16108513,-52.648987,-97.34413,-100.509514,1.2386328,-0.6796841,18.638317,96.53062,0.3743761,0.017282395,0.13258098,-95.63777,95.63777,0.6548363,-5.8782945,-95.67238,-100.527916,0.10012259206771851,17937.073356866837,170000
96.85935,0.41471723,0.017129535,0.13264386,-95.93075,95.93075,0.14340372,-10.841516,-95.96329,-100.47217,1.0539092,-0.60869414,16.982458,95.84527,0.41321537,0.018091409,0.13580811,-94.88931,94.88931,0.9230267,-3.6659834,-94.9487,-100.47561,0.10117501163482666,18442.948442935944,175000
96.151024,0.39454898,0.018132858,0.12835489,-95.21249,95.21249,0.18480876,-12.623651,-95.255745,-100.512314,1.295753,-1.04005,22.693447,95.63935,0.39538348,0.019613676,0.13080738,-94.655556,94.655556,0.59388745,-18.624613,-94.69939,-100.51891,0.10083722877502442,18947.13462972641,180000
96.78498,0.42141324,0.018631568,0.13454929,-95.80462,95.80462,0.36438647,-3.241095,-95.81999,-100.53264,2.6153846,-1.0413845,27.15834,96.96945,0.36613843,0.01909109,0.13573815,-96.03058,96.03058,0.17673098,-22.975018,-96.0435,-100.5117,0.10168675117492676,19455.568437814713,185000
94.98273,0.42312524,0.019033764,0.14219818,-93.98859,93.98859,0.40234995,-6.447696,-94.04284,-100.54272,1.5529772,-1.157493,26.306242,95.48363,0.36829576,0.019026835,0.13808483,-94.544525,94.544525,0.9612933,-3.8854172,-94.60703,-100.55586,0.10035677423477173,19957.3523311615,190000
97.16059,0.4464777,0.017908659,0.14078258,-96.17686,96.17686,0.20278576,-39.0102,-96.22177,-100.50238,0.93942183,-1.5767201,25.07088,95.39532,0.45077366,0.017402884,0.13653187,-94.422455,94.422455,1.1385152,-5.4093122,-94.487625,-100.505516,0.09920639243125916,20453.384320020676,195000
96.942986,0.38287753,0.016347185,0.12651907,-96.069695,96.069695,0.16145478,-1.761688,-96.11751,-100.39175,1.0907776,-1.1248156,26.910583,97.84842,0.41911322,0.016070955,0.12903984,-96.947174,96.947174,0.19955295,-44.137978,-96.989586,-100.46468,0.08629327340126038,20884.850715637207,200000
97.929436,0.4250379,0.01831116,0.13650683,-96.95506,96.95506,0.32054564,-28.172451,-96.979996,-100.51378,1.4268152,-0.82281816,26.138838,97.39944,0.4222235,0.01840187,0.13169323,-96.425156,96.425156,0.22411054,-16.17929,-96.46357,-100.52759,0.1846297025680542,21807.99925327301,205000
98.094536,0.39709747,0.017850067,0.14312808,-97.161934,97.161934,0.10335925,-39.03189,-97.19422,-100.57391,1.0200236,-0.57306796,17.180162,96.88823,0.41749865,0.018272288,0.1393392,-95.92256,95.92256,0.18112946,-6.273901,-95.94678,-100.52406,0.08794613161087037,22247.72993516922,210000
97.5802,0.40315965,0.017345935,0.12161774,-96.65666,96.65666,0.26789927,-2.8140228,-96.665535,-100.553535,1.7764585,-1.6552365,22.991766,96.61654,0.3819392,0.017784772,0.12979434,-95.70106,95.70106,2.4337702,-2.6634037,-95.75202,-100.60749,0.10323662514686585,22763.91308927536,215000
97.55452,0.44174802,0.01799239,0.13240337,-96.573,96.573,0.25079027,-3.9102547,-96.599236,-100.5131,1.4759983,-1.8377153,27.822079,97.074135,0.41210207,0.01828526,0.1341599,-96.11347,96.11347,0.2740822,-1.015026,-96.14641,-100.549194,0.10404045996665955,23284.115426063538,220000
96.91158,0.45640483,0.018941248,0.13658205,-95.88694,95.88694,0.2303197,-10.197698,-95.93198,-100.578896,1.9536581,-1.470281,26.74096,97.565506,0.43533,0.018059865,0.13755928,-96.58838,96.58838,0.15394041,-7.542562,-96.63191,-100.525764,0.10270552105903626,23797.643062591553,225000
97.3121,0.40631902,0.016968017,0.13623875,-96.39674,96.39674,2.4866996,-17.55408,-96.48778,-100.57972,34.40679,-35.670895,249.78572,98.40795,0.41829818,0.016763035,0.13028164,-97.48676,97.48676,0.12403804,-54.56266,-97.50328,-100.577354,0.10319612803459167,24313.62372660637,230000
96.97892,0.41280857,0.017433455,0.13354586,-96.043106,96.043106,0.2648307,-35.81828,-96.092865,-100.49361,0.7159631,-0.8492692,22.287487,98.09327,0.3794402,0.018951064,0.13532808,-97.145294,97.145294,0.73585314,-9.840285,-97.14509,-100.47252,0.10141724734306336,24820.71000623703,235000
97.30324,0.41986185,0.018852513,0.12551638,-96.3178,96.3178,0.101924725,-8.978023,-96.35968,-100.59594,1.6625123,-0.8578055,18.32947,97.86844,0.40037674,0.018292794,0.1280035,-96.91928,96.91928,0.38733542,-13.085357,-96.957,-100.55819,0.09954491348266602,25318.434609413147,240000
98.01886,0.38931194,0.019395381,0.12661722,-97.04768,97.04768,0.2910531,-18.283356,-97.05379,-100.59609,3.4793947,-1.7864407,30.519325,96.51058,0.4106731,0.019604955,0.13025573,-95.51176,95.51176,0.44567782,-3.4309876,-95.54855,-100.58075,0.10166575393676758,25826.76342535019,245000
98.50177,0.34977472,0.016309641,0.122026086,-97.662704,97.662704,0.14689761,-24.141613,-97.678345,-100.487015,1.891085,-2.3660479,23.297562,95.93713,0.432483,0.0177581,0.13456401,-94.97191,94.97191,0.6427914,-3.9721286,-95.03159,-100.49455,0.10156644902229309,26334.595705270767,250000
97.43414,0.37780955,0.016865378,0.1183909,-96.55037,96.55037,0.1571194,-43.469883,-96.588196,-100.5648,2.1084054,-0.67377526,19.958023,96.57873,0.4317132,0.01875345,0.13276736,-95.58441,95.58441,0.27888894,-1.9379002,-95.60182,-100.55589,0.10058845148086548,26837.537999391556,255000
98.04118,0.40681535,0.016849391,0.12930809,-97.12888,97.12888,0.14604683,-37.883812,-97.19224,-100.5484,0.77096486,-1.3727912,18.863739,97.882256,0.40705392,0.01590097,0.12477506,-96.99817,96.99817,0.09922467,-24.78444,-97.01439,-100.56159,0.10243157196044922,27349.69590330124,260000
98.45581,0.4403207,0.016550507,0.12633492,-97.518974,97.518974,0.1660626,-3.5348005,-97.53821,-100.50687,0.8477113,-0.8723672,19.21623,97.18187,0.42213222,0.018223796,0.13188931,-96.21302,96.21302,0.29867035,-5.089309,-96.23906,-100.49516,0.10170071020126342,27858.199499368668,265000
97.759094,0.41021785,0.018374719,0.13366045,-96.79764,96.79764,0.09303477,-42.292244,-96.807205,-100.531204,0.82216483,-0.75349355,17.030033,97.697495,0.41694152,0.017547445,0.13267212,-96.75413,96.75413,1.0307629,-7.486324,-96.80214,-100.56608,0.10304956369400024,28373.447383880615,270000
