training/actor/actor_loss,training/actor/bc_flow_loss,training/actor/distill_loss,training/actor/mse,training/actor/q,training/actor/q_loss,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_flow_loss,validation/actor/distill_loss,validation/actor/mse,validation/actor/q,validation/actor/q_loss,validation/critic/critic_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,time/epoch_time,time/total_time,step
99.77712,0.4500877,0.018535161,0.1543043,-98.77098,98.77098,0.044693653,-13.690494,-98.76986,-99.119705,0.8803907,-0.85764515,19.38967,100.178185,0.47287488,0.019488063,0.15409908,-99.12067,99.12067,0.013697382,-94.93793,-99.12064,-99.16794,0.11750891180038452,6257.183478593826,55000
100.774284,0.48037702,0.020004958,0.1522734,-99.693756,99.693756,0.15598132,-5.5750256,-99.688225,-100.25349,1.1169262,-1.4603063,22.21262,100.7541,0.47121274,0.021338629,0.15334724,-99.64272,99.64272,3.1955113,-7.811205,-99.63058,-100.27131,0.11071531057357788,6810.760086297989,60000
101.59291,0.4387031,0.019785617,0.14192787,-100.56064,100.56064,0.00084705505,0.01989676,-100.56123,-101.0397,0.8535357,-1.0027938,13.629752,101.95565,0.4575507,0.019998807,0.14657849,-100.89813,100.89813,0.08677474,-82.59197,-100.89674,-100.995514,0.10572600865364075,7339.3901834487915,65000
102.25564,0.41838565,0.016900687,0.13897856,-101.33023,101.33023,0.004290114,-101.17939,-101.33032,-101.3977,0.7273398,-0.69917953,14.130587,102.20899,0.4463274,0.017692484,0.13703865,-101.23189,101.23189,0.056123797,-90.98094,-101.23443,-101.31912,0.10755853462219238,7877.182903051376,70000
101.96363,0.43215644,0.018038314,0.14929989,-100.990326,100.990326,0.4455243,-24.627188,-100.985725,-101.643135,0.7829149,-0.7641751,21.322983,102.69682,0.50657624,0.020229606,0.15548743,-101.58336,101.58336,0.0013305575,-101.313675,-101.583405,-101.63969,0.10578946332931519,8406.130257606506,75000
102.53912,0.4292871,0.018686539,0.1376586,-101.54924,101.54924,0.17801562,-20.398596,-101.545715,-102.01621,1.9963311,-1.6089219,27.385212,103.00911,0.49058416,0.01926278,0.14408924,-101.94064,101.94064,0.00027691084,-101.6161,-101.940956,-102.02723,0.10480362668037414,8930.148448228836,80000
102.85883,0.43186852,0.019882211,0.13986072,-101.8305,101.8305,0.0439281,-77.96547,-101.82866,-101.97942,1.2553263,-1.0753808,19.470608,102.6739,0.42962635,0.020061053,0.14465289,-101.64244,101.64244,0.0053179665,-32.663532,-101.643036,-101.974106,0.1071219141960144,9465.758056879044,85000
103.02221,0.40800217,0.019489413,0.1448146,-102.029526,102.029526,0.0014324435,-100.69264,-102.029335,-102.121635,2.0611272,-1.4608557,14.53429,103.048615,0.43377033,0.02021824,0.1463518,-102.00829,102.00829,0.0049369736,-98.57914,-102.006386,-102.08945,0.10772866349220275,10004.40141415596,90000
103.05003,0.42617118,0.019094167,0.13986523,-102.05104,102.05104,0.8556808,-92.01651,-102.04815,-102.144966,2.1257823,-2.3395991,37.740345,103.05772,0.45235163,0.018077357,0.1483618,-102.06304,102.06304,0.0024099501,-100.41961,-102.06303,-102.1248,0.0860439462184906,10434.621177196503,95000
102.41058,0.42655143,0.017190438,0.13394421,-101.46832,101.46832,0.03028661,-1.3895831,-101.47019,-102.14891,0.8704429,-0.90197635,13.706064,102.72557,0.40100917,0.017696902,0.14588077,-101.793655,101.793655,0.22020681,-40.460423,-101.80998,-102.175125,0.0377941602230072,10623.59200501442,100000
102.550865,0.3987497,0.018212074,0.14422882,-101.60575,101.60575,0.024840046,0.38373435,-101.60438,-102.119865,1.8086699,-1.8055714,17.870571,102.925606,0.40077206,0.01852461,0.13790226,-101.96909,101.96909,0.0050713536,-100.1145,-101.97009,-102.06184,0.21869359068870545,11717.060002803802,105000
102.87716,0.45082748,0.018017687,0.13885695,-101.8858,101.8858,0.0007811501,-101.50688,-101.885925,-101.9657,1.6754553,-1.4664804,16.218887,102.807686,0.44073597,0.021519102,0.15201233,-101.721375,101.721375,0.00727409,-57.542366,-101.72144,-101.98096,0.10415855402946472,12237.85281419754,110000
102.72957,0.40470105,0.017018905,0.13926888,-101.8143,101.8143,0.008079102,-95.41341,-101.81373,-101.938995,1.0210712,-0.66733646,15.028703,102.79192,0.46943194,0.017173668,0.14657362,-101.80728,101.80728,0.000864593,-99.948784,-101.80679,-101.90272,0.10071381707191468,12741.421954393387,115000
102.396255,0.4072706,0.015987147,0.13742095,-101.50937,101.50937,0.0055831587,-48.768818,-101.51018,-101.789276,0.8912546,-0.88417464,12.267601,102.5782,0.41032064,0.017790936,0.13795702,-101.634155,101.634155,0.045817535,-72.615486,-101.62746,-101.77834,0.10212784008979797,13252.061207294464,120000
102.74443,0.48339963,0.018586831,0.13564704,-101.70342,101.70342,0.0014363856,-100.47854,-101.70308,-101.85712,2.2327545,-1.3044742,15.284244,102.62329,0.43420744,0.017950267,0.1321202,-101.65057,101.65057,0.023067316,-92.46055,-101.653786,-101.83116,0.10243130731582642,13764.217779159546,125000
102.55159,0.41700837,0.018682986,0.14049152,-101.57409,101.57409,0.0010262782,-100.623375,-101.574905,-101.684456,1.3698379,-2.2964437,15.299011,102.41232,0.40954328,0.018334761,0.13606398,-101.452736,101.452736,0.0049686804,-60.20178,-101.4527,-101.72186,0.099858793592453,14263.511778354645,130000
102.18996,0.3955977,0.016754692,0.13012527,-101.29172,101.29172,0.09107244,-31.358463,-101.288895,-101.62992,1.3002954,-1.9322569,16.38176,102.5832,0.42827663,0.01965164,0.14278418,-101.56538,101.56538,0.0075043244,-96.246635,-101.56035,-101.64386,0.1045540560245514,14786.282086133957,135000
102.1849,0.483332,0.018624088,0.13829577,-101.142845,101.142845,0.115107924,-7.204716,-101.14122,-101.54793,0.7323007,-2.099379,19.707516,102.143456,0.41385832,0.018521456,0.13979858,-101.17395,101.17395,0.117487244,-10.287966,-101.170425,-101.57017,0.10212922286987304,15296.928235769272,140000
102.109406,0.421901,0.016298966,0.13326298,-101.19853,101.19853,0.07627832,-22.745502,-101.20128,-101.58909,1.254715,-2.3100348,16.15655,102.52229,0.45794392,0.018783953,0.14635529,-101.50083,101.50083,0.001251076,-100.59829,-101.501,-101.582756,0.1000602192401886,15797.229377508163,145000
102.146866,0.39239326,0.018114852,0.13374344,-101.21103,101.21103,0.021514613,-24.039293,-101.212715,-101.63087,1.3583268,-1.473546,17.136753,102.48201,0.42976055,0.019288234,0.13825859,-101.4736,101.4736,0.004017606,-98.72959,-101.47706,-101.60763,0.10124755821228028,16303.467210054398,150000
102.294716,0.40537748,0.01784033,0.1395013,-101.354126,101.354126,0.002340787,-93.64388,-101.35731,-101.48798,1.9516888,-1.3571142,16.287758,102.347984,0.39846304,0.018690983,0.14140743,-101.388794,101.388794,0.0018627427,-100.74664,-101.388985,-101.482445,0.10220496363639832,16814.492065429688,155000
102.25263,0.40193385,0.016983734,0.13358441,-101.34119,101.34119,0.0009973102,-100.29625,-101.34013,-101.43025,0.51593703,-0.6496305,11.614164,102.30381,0.42260402,0.017112141,0.13043837,-101.36784,101.36784,0.0006417103,-100.47321,-101.36792,-101.450836,0.10256339931488037,17327.309102535248,160000
101.92672,0.39804292,0.01584448,0.12830538,-101.053345,101.053345,0.0107571,-53.064396,-101.052605,-101.31237,0.79643846,-1.0750438,13.787465,101.73545,0.39466152,0.017118117,0.13844329,-100.82725,100.82725,0.26284912,-28.572319,-100.82635,-101.32956,0.10177895588874816,17836.203941106796,165000
101.909546,0.43013346,0.018194884,0.13158189,-100.93356,100.93356,0.20346694,-39.59655,-100.93714,-101.35077,1.2810004,-0.55404913,17.87996,102.05117,0.3743761,0.016573189,0.13148399,-101.179596,101.179596,0.0028755711,-93.92695,-101.1817,-101.28365,0.10069518990516663,18339.679941892624,170000
102.13449,0.41471723,0.016699282,0.1317257,-101.218796,101.218796,0.0018695982,-99.68816,-101.21935,-101.32714,1.292901,-0.5918493,12.730122,102.16266,0.41321537,0.017354505,0.13531165,-101.228806,101.228806,0.00085356715,-100.154144,-101.22817,-101.34112,0.09998045973777771,18839.582310914993,175000
102.0452,0.39454898,0.01749391,0.12735246,-101.12583,101.12583,0.09028623,-70.820175,-101.118195,-101.392876,1.3072585,-1.1203102,17.933315,102.0749,0.39538348,0.018677985,0.12943946,-101.11917,101.11917,0.00630691,-63.907417,-101.12128,-101.38633,0.10234330701828002,19351.29888010025,180000
101.91405,0.42141324,0.017726682,0.1338563,-100.96083,100.96083,0.063105345,-44.895107,-100.96356,-101.274536,2.5160675,-0.84342283,15.7193775,102.11789,0.36613843,0.018212555,0.13501097,-101.205376,101.205376,0.0010295858,-100.40387,-101.20538,-101.29225,0.102202525806427,19862.311552524567,185000
101.83801,0.42312524,0.018518493,0.14036788,-100.85933,100.85933,0.12563072,-29.414574,-100.86161,-101.30328,1.7697418,-1.2681402,22.966568,102.0477,0.36829576,0.018136322,0.13668676,-101.135315,101.135315,0.0019657519,-99.700516,-101.13536,-101.25487,0.10598504829406738,20392.236829042435,190000
101.643005,0.4464777,0.016972732,0.14007919,-100.68735,100.68735,0.0061930576,0.0036178827,-100.68736,-101.24115,1.043988,-2.0304966,13.637155,102.02782,0.45077366,0.016549306,0.13495606,-101.08057,101.08057,0.0030098767,-97.46289,-101.079704,-101.22427,0.09042776818275451,20844.375706911087,195000
101.84143,0.38287753,0.016209878,0.12708366,-100.97226,100.97226,0.014624314,-96.414734,-100.97013,-101.09691,1.0768057,-1.2460299,14.418466,101.678764,0.41911322,0.015186401,0.12764633,-100.80406,100.80406,0.037453417,-72.451256,-100.80318,-101.100266,0.06729610333442688,21180.856249570847,200000
101.27471,0.4250379,0.017906513,0.13549218,-100.31248,100.31248,0.060605634,-33.36729,-100.30798,-101.10526,1.7006297,-0.7693869,17.064034,101.94589,0.4222235,0.017560296,0.13005243,-100.99686,100.99686,0.0011967007,-99.24805,-100.997116,-101.11477,0.2109435028076172,22235.573795557022,205000
101.702644,0.39709747,0.017244909,0.14261964,-100.7882,100.7882,0.025089934,-58.9356,-100.79109,-101.08964,1.0011735,-0.7009742,15.790295,101.216675,0.41749865,0.017525725,0.13894567,-100.27341,100.27341,2.021611,-10.293744,-100.277565,-101.087296,0.10354743881225587,22753.311029672623,210000
101.95244,0.40315965,0.017457305,0.120849535,-101.02556,101.02556,0.0032000227,-98.99347,-101.02556,-101.096664,2.226897,-1.5728647,15.402863,101.86568,0.3819392,0.017222624,0.12951428,-100.96706,100.96706,0.016385498,-88.493355,-100.96587,-101.090294,0.10171240043640137,23261.87308382988,215000
101.762924,0.44174802,0.017572317,0.1314999,-100.79401,100.79401,0.0046976325,-57.427464,-100.79677,-101.06721,1.3957418,-1.7440206,14.794406,101.794174,0.41210207,0.017441407,0.13386348,-100.85883,100.85883,0.026269248,-74.91587,-100.858986,-101.049515,0.10445452432632446,23784.145756721497,220000
101.8531,0.45640483,0.018490283,0.13660015,-100.84199,100.84199,0.0021742217,-68.759445,-100.8345,-101.072914,1.9441243,-0.8117417,14.182096,101.783134,0.43533,0.01721065,0.13646337,-100.83148,100.83148,0.030830575,-65.302635,-100.8294,-101.08331,0.10229093704223632,24295.600479125977,225000
101.01682,0.40631902,0.016549619,0.13473009,-100.11401,100.11401,0.032465138,-29.360329,-100.116936,-101.03734,0.8644005,-1.759765,15.904116,101.57528,0.41829818,0.016447939,0.12904651,-100.66354,100.66354,0.022549607,-37.655598,-100.66535,-101.04509,0.09996711368560791,24795.43607854843,230000
101.467804,0.41280857,0.01708632,0.13089621,-100.542404,100.542404,0.08361234,-57.62141,-100.549835,-101.01245,0.5703423,-0.5962698,18.933304,101.645096,0.3794402,0.01858558,0.1363984,-100.70809,100.70809,0.20713972,-71.030365,-100.70926,-101.07005,0.09985096893310547,25294.690960645676,235000
101.42137,0.41986185,0.0182265,0.12472171,-100.45471,100.45471,0.004166274,0.025466368,-100.45487,-101.02361,1.5888771,-0.87831783,16.378592,101.77476,0.40037674,0.01718172,0.12859824,-100.85893,100.85893,0.009164135,-98.13654,-100.85882,-101.03667,0.10404687767028808,25814.92538666725,240000
101.26961,0.38931194,0.018474812,0.12664667,-100.32605,100.32605,0.04748997,-1.2978107,-100.32426,-101.09385,3.4874067,-1.5978537,21.201479,101.85547,0.4106731,0.018530462,0.12938014,-100.888885,100.888885,0.0019341587,-100.35374,-100.88907,-101.04625,0.10441584839820862,26337.00465989113,245000
101.753075,0.34977472,0.016201053,0.12120094,-100.91727,100.91727,0.0005997413,-100.14948,-100.917114,-101.02203,1.8902097,-2.197424,15.015478,101.88404,0.432483,0.017386219,0.13482027,-100.92997,100.92997,0.00045372467,-99.80517,-100.930046,-101.027985,0.1054355945110321,26864.182666301727,250000
101.20569,0.37780955,0.015949909,0.11945987,-100.34938,100.34938,0.014558525,1.3750398,-100.35079,-100.99588,2.0755095,-0.82800084,13.909451,101.82374,0.4317132,0.01723114,0.1314326,-100.87509,100.87509,0.007617703,-98.663086,-100.87504,-100.995804,0.10692611455917359,27398.8132917881,255000
101.77365,0.40681535,0.016445847,0.12994966,-100.87346,100.87346,0.025258042,-92.86971,-100.88079,-101.07205,1.0451419,-1.5029933,13.899437,101.75545,0.40705392,0.01570824,0.1238765,-100.877144,100.877144,0.004042202,-94.11227,-100.8771,-101.07784,0.10625380215644836,27930.08235192299,260000
